,movieId,title,year,u,desc_link,img_link,genres
330,373,Judge Dredd (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Judge%20Dredd%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BYmM1NzUyY2YtOTU4My00ZmFmLWI4ZjYtYzJlM2JlOTBhZmIzXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg,Thriller
331,374,Mighty Morphin Power Rangers: The Movie (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Mighty%20Morphin%20Power%20Rangers:%20The%20Movie%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNTVkYWU5MzgtZDVjMS00YTJhLWFmMWQtZTU1NDYzZjgwYzhlXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg,Children|Comedy
332,375,Showgirls (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Showgirls%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@..jpg,Drama
333,376,Houseguest (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Houseguest%20(1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3MzQ4MzQ0NDJeQTJeQWpwZ15BbWU3MDE2NTY2MjE@..jpg,Action|Thriller
334,377,Heavyweights (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Heavyweights%20(1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMmUzMmVjZjMtMThkMS00NDRkLWJhYmQtMjcwMmJkY2ExYmQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Romance|Thriller
335,378,Miracle on 34th Street (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Miracle%20on%2034th%20Street%20(1994),https://images-na.ssl-images-amazon.com/images/M/MV5BZjk3M2UyN2YtNmQ1MS00MWI3LWEzNGMtYTRkM2E5MWNjOWJjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Romance
336,379,Tales From the Crypt Presents: Demon Knight (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Tales%20From%20the%20Crypt%20Presents:%20Demon%20Knight%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNGM3N2VmNDQtNWMwNC00MDI5LThhNzYtNTlkZjkwZTJlNTRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Sci-Fi|Thriller
337,380,Star Trek: Generations (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Star%20Trek:%20Generations%20(1994),https://images-na.ssl-images-amazon.com/images/M/MV5BNjFiMzc4YzAtNGMzYS00NjI0LWJhYTYtN2JiOTI2ODczYzE3XkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,Action|Adventure|Comedy|Romance|Thriller
338,381,Muriel's Wedding (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),https://images-na.ssl-images-amazon.com/images/M/MV5BNTU2M2Q0YzktZGE4MC00YTQ1LWJmZGUtYzdjZTdiODBkY2ZmXkEyXkFqcGdeQXVyMjgyNjk3MzE@..jpg,Drama|Romance
339,382,"Adventures of Priscilla, Queen of the Desert, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Adventures%20of%20Priscilla,%20Queen%20of%20the%20Desert,%20The%20(1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MDU1NzcyN15BMl5BanBnXkFtZTcwMDA0ODYyNA@@..jpg,Drama|Horror|Romance|Thriller
340,384,Naked Gun 33 1/3: The Final Insult (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Naked%20Gun%2033%201/3:%20The%20Final%20Insult%20(1994),https://images-na.ssl-images-amazon.com/images/M/MV5BZWYzZjVlMmUtZjNiZS00NWQ1LWIwMDAtZGMzYWNkOWU4NjUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Crime|Drama
341,387,"Age of Innocence, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Age%20of%20Innocence,%20The%20(1993)",https://images-na.ssl-images-amazon.com/images/M/MV5BMWM4ODc5NTUtZWY0Ny00ZGEyLWFhMTAtMmNjNTY2NTM2ZWZiXkEyXkFqcGdeQXVyMTY2MzYyNzA@..jpg,Action|Comedy
342,388,Beverly Hills Cop III (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Cop%20III%20(1994),https://images-na.ssl-images-amazon.com/images/M/MV5BOTdhMTU4MzMtYTVjMi00MTYzLTkxZDYtOWUwYjI0NDFjZTY1XkEyXkFqcGdeQXVyMDEwMjgxNg@@..jpg,Drama
343,389,Black Beauty (1994),01-Jan-1994,,http://us.imdb.com/Title?Black+Beauty+(1994/I),https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNTc3NzI4NF5BMl5BanBnXkFtZTcwOTk3MDcyMQ@@..jpg,Drama|Romance|War
344,390,Fear of a Black Hat (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Fear%20of%20a%20Black%20Hat%20(1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxOTE5Mzk1M15BMl5BanBnXkFtZTcwNTAzMTAwMQ@@..jpg,Action|Crime|Drama
345,391,Last Action Hero (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Last%20Action%20Hero%20(1993),https://images-na.ssl-images-amazon.com/images/M/MV5BNjdhOGY1OTktYWJkZC00OGY5LWJhY2QtZmQzZDA2MzY5MmNmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,Crime|Drama
346,392,"Man Without a Face, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Man%20Without%20a%20Face,%20The%20(1993)",https://images-na.ssl-images-amazon.com/images/M/MV5BMGYyNzA0MTctNWQ4My00YTA5LTkxZmItYWQwYzcwNzU1YTdiXkEyXkFqcGdeQXVyNDQzMDg4Nzk@..jpg,Adventure|Animation
347,393,Mrs. Doubtfire (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMDUzODE1N15BMl5BanBnXkFtZTgwNTU5NTYxMTE@..jpg,Action|Adventure|Fantasy
348,401,"Brady Bunch Movie, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Brady%20Bunch%20Movie,%20The%20(1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BNmVmYzkzY2YtZWNkNC00YzVhLTk4MzYtZWMxZWQ0YzBhZmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Thriller
349,405,Mission: Impossible (1996),22-May-1996,,http://us.imdb.com/M/title-exact?Mission:%20Impossible%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@..jpg,Action|Fantasy
350,407,Spy Hard (1996),24-May-1996,,http://us.imdb.com/M/title-exact?Spy%20Hard%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BOGFmYWFiZDAtZTc1YS00ZTIxLTkwODctODc0MzUzNGIyNzgwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Horror|Thriller
351,408,"Close Shave, A (1995)",28-Apr-1996,,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BNzliZjhkODctMGJjOS00YWQ3LWEzMjgtYmZjNzMwMDYwYWNjXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Drama
352,409,Jack (1996),07-Aug-1996,,http://us.imdb.com/M/title-exact?Jack%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BZDYyYzAyNjctODM1Mi00ZjE4LWFmNTItZjRmOWUxODA1ODY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Crime|Drama
353,410,Kingpin (1996),12-Jul-1996,,http://us.imdb.com/M/title-exact?Kingpin%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BODAzODIyMDYwMV5BMl5BanBnXkFtZTcwMTUyNTEzNA@@..jpg,Children|Comedy|Fantasy
354,412,"Very Brady Sequel, A (1996)",23-Aug-1996,,"http://us.imdb.com/M/title-exact?Very%20Brady%20Sequel,%20A%20(1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BYWU3YzYxZTgtMmRmOC00ZDE2LWEyMjAtNTQ4NTExNzE0NDYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama
355,413,Tales from the Crypt Presents: Bordello of Blood (1996),19-Jul-1996,,http://us.imdb.com/M/title-exact?Tales%20from%20the%20Crypt%20Presents:%20Bordello%20of%20Blood%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMWZmMDIwMjAtMDc3MC00YTAxLWIyNWQtYzljNTQzYTIyYWZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy
356,414,My Favorite Year (1982),01-Jan-1982,,http://us.imdb.com/M/title-exact?My%20Favorite%20Year%20(1982),https://images-na.ssl-images-amazon.com/images/M/MV5BZjNmZDkyZWQtMmFkYi00NDNjLWJmY2QtMTE1YTIwN2E0OWEzXkEyXkFqcGdeQXVyMjI4MjA5MzA@..jpg,Comedy
357,415,"Apple Dumpling Gang, The (1975)",01-Jan-1975,,"http://us.imdb.com/M/title-exact?Apple%20Dumpling%20Gang,%20The%20(1975)",https://images-na.ssl-images-amazon.com/images/M/MV5BZTc5NDk1NDgtMThmYy00MWViLTk2ZjUtNTQyMDI1MDI0MDRjXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Comedy|Thriller
358,416,Old Yeller (1957),01-Jan-1957,,http://us.imdb.com/M/title-exact?Old%20Yeller%20(1957),https://images-na.ssl-images-amazon.com/images/M/MV5BNTkzNzBkMWEtZjE3Yy00NDMxLWFhM2ItYWRiYThjNDhkOGY2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYzMTY1MjQ@..jpg,Western
359,417,"Parent Trap, The (1961)",01-Jan-1961,,"http://us.imdb.com/M/title-exact?Parent%20Trap,%20The%20(1961)",https://images-na.ssl-images-amazon.com/images/M/MV5BZmE2OTFhYzEtYmQ5MC00NjI5LTg1N2EtZWQ2ZjliYzBjMzI0XkEyXkFqcGdeQXVyNTY2MzQ3MDE@..jpg,Comedy|Romance
360,418,Cinderella (1950),01-Jan-1950,,http://us.imdb.com/M/title-exact?Cinderella%20(1950),https://images-na.ssl-images-amazon.com/images/M/MV5BOGU0NGQ1MzEtODIwZS00YTdiLWJhMzQtN2RkN2YzNGVjNDZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama
361,419,Mary Poppins (1964),01-Jan-1964,,http://us.imdb.com/M/title-exact?Mary%20Poppins%20(1964),https://images-na.ssl-images-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@..jpg,Comedy
362,420,Alice in Wonderland (1951),01-Jan-1951,,http://us.imdb.com/M/title-exact?Alice%20in%20Wonderland%20(1951),https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyMjM2NTAxMF5BMl5BanBnXkFtZTgwNjU1NDc2MTE@..jpg,Action|Comedy|Crime|Thriller
363,421,William Shakespeare's Romeo and Juliet (1996),25-Oct-1996,,http://us.imdb.com/Title?Romeo+%2B+Juliet+(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMmYyY2NjYmQtNDU5NS00MmZjLTliYjAtYTNiNzI1ODdmYTVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Adventure|Children|Drama
364,422,Aladdin and the King of Thieves (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Aladdin%20and%20the%20King%20of%20Thieves%20(1996)%20(V),https://images-na.ssl-images-amazon.com/images/M/MV5BNDQ1M2Y0NTUtNmQ0MC00MWFjLWIyYjUtZDQxYmJlYmZkNThiXkEyXkFqcGdeQXVyNjk1Njg5NTA@..jpg,Thriller
365,423,E.T. the Extra-Terrestrial (1982),01-Jan-1982,,http://us.imdb.com/M/title-exact?E%2ET%2E%20the%20Extra-Terrestrial%20%281982%29,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Thriller
366,424,Children of the Corn: The Gathering (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Children%20of%20the%20Corn%3A%20The%20Gathering%20%281996%29,https://images-na.ssl-images-amazon.com/images/M/MV5BYWU1MWU5ZDUtNjJlNS00Y2MwLThmNjAtNTAwNjM1NDAwYTY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama
367,425,Bob Roberts (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Bob%20Roberts%20(1992),https://images-na.ssl-images-amazon.com/images/M/MV5BZGY2MWQwZTMtNGY2MS00ZGE2LTk3MjQtNWQwNWY5OGI2NWJlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Drama|Romance
368,426,"Transformers: The Movie, The (1986)",01-Jan-1986,,"http://us.imdb.com/M/title-exact?Transformers:%20The%20Movie,%20The%20(1986)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MzQ1NDA3OV5BMl5BanBnXkFtZTcwNjM2OTczMQ@@..jpg,Horror|Sci-Fi|Thriller
369,427,To Kill a Mockingbird (1962),01-Jan-1962,,http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962),https://images-na.ssl-images-amazon.com/images/M/MV5BN2YxZDUxYzMtYzQxNy00NTRjLThmZjQtY2Q4Njg2MTUyOTkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Drama|Mystery|Romance|Thriller
370,428,Harold and Maude (1971),01-Jan-1971,,http://us.imdb.com/M/title-exact?Harold%20and%20Maude%20(1971),https://images-na.ssl-images-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg,Drama
371,429,"Day the Earth Stood Still, The (1951)",01-Jan-1951,,"http://us.imdb.com/M/title-exact?Day%20the%20Earth%20Stood%20Still,%20The%20(1951)",https://images-na.ssl-images-amazon.com/images/M/MV5BNzMyNjE0MTcxNF5BMl5BanBnXkFtZTcwODcyOTMwMg@@..jpg,Comedy
372,431,Highlander (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?Highlander%20(1986),https://images-na.ssl-images-amazon.com/images/M/MV5BMjc3YmU3MzQtNTA4OC00ZjljLWFmODAtZDU1YzY5ZTNkZDU3XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Crime|Drama
373,432,Fantasia (1940),01-Jan-1940,,http://us.imdb.com/M/title-exact?Fantasia%20(1940),https://images-na.ssl-images-amazon.com/images/M/MV5BOGE4ZDQ2YWUtYTIzNi00NTI0LTkxMjQtODBjZjE4NjkxNGI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Adventure|Comedy|Western
374,434,Forbidden Planet (1956),01-Jan-1956,,http://us.imdb.com/M/title-exact?Forbidden%20Planet%20(1956),https://images-na.ssl-images-amazon.com/images/M/MV5BOTdmODZkNmQtYjU4Mi00MTcyLTg5YmEtNmVjMWU1M2Y5NzgyXkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg,Action|Adventure|Thriller
375,435,Butch Cassidy and the Sundance Kid (1969),01-Jan-1969,,http://us.imdb.com/M/title-exact?Butch%20Cassidy%20and%20the%20Sundance%20Kid%20(1969),https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@..jpg,Comedy|Sci-Fi
376,436,"American Werewolf in London, An (1981)",01-Jan-1981,,"http://us.imdb.com/M/title-exact?American%20Werewolf%20in%20London,%20An%20(1981)",https://images-na.ssl-images-amazon.com/images/M/MV5BZTk5NGQ0ZTktYWM2Yi00ZWQwLTg4NzItYzUxNjk1MDU5ODc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama|Thriller
377,437,Amityville 1992: It's About Time (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Amityville%201992:%20It's%20About%20Time%20(1992),https://images-na.ssl-images-amazon.com/images/M/MV5BYjc0MThhNzMtZGVkNi00NmU5LTk4OWItM2YxYjFmNTRmMWM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy
378,438,Amityville 3-D (1983),01-Jan-1983,,http://us.imdb.com/M/title-exact?Amityville%203-D%20(1983),https://images-na.ssl-images-amazon.com/images/M/MV5BZTU5Y2YwOGUtM2UwMi00NjZiLWJkMTYtZTI0YzdmYTRhZmRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Comedy|Drama
379,439,Amityville: A New Generation (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Amityville:%20A%20New%20Generation%20(1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMzc4NTg1NTY4NF5BMl5BanBnXkFtZTcwMjAzMjEzMQ@@..jpg,Drama
380,440,Amityville II: The Possession (1982),01-Jan-1982,,http://us.imdb.com/M/title-exact?Amityville%20II:%20The%20Possession%20(1982),https://images-na.ssl-images-amazon.com/images/M/MV5BZWUzMDczZjItYjkyYS00OTgwLTg0MTktNDk0YzRmYmRlNTAzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Romance
381,441,"Amityville Horror, The (1979)",01-Jan-1979,,"http://us.imdb.com/M/title-exact?Amityville%20Horror,%20The%20(1979)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NDMyNTU3M15BMl5BanBnXkFtZTcwMjM0MTgwNA@@..jpg,Comedy
382,442,"Amityville Curse, The (1990)",01-Jan-1990,,"http://us.imdb.com/M/title-exact?Amityville%20Curse,%20The%20(1990)",https://images-na.ssl-images-amazon.com/images/M/MV5BZDFkNGVjMGEtMGVlOS00ZTdjLWJiNGYtOWZkNTllNDA5ZmExXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Adventure|Sci-Fi
383,443,"Birds, The (1963)",01-Jan-1963,,"http://us.imdb.com/M/title-exact?Birds,%20The%20(1963)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx..jpg,Adventure|Documentary
384,445,"Body Snatcher, The (1945)",01-Jan-1945,,"http://us.imdb.com/M/title-exact?Body%20Snatcher,%20The%20(1945)",https://images-na.ssl-images-amazon.com/images/M/MV5BZjMxMzBkZDMtZWVlYy00YzE1LTliN2ItOTkwMzIyNjNhOTZiXkEyXkFqcGdeQXVyMzI2MDEwNA@@..jpg,Comedy
385,446,Burnt Offerings (1976),01-Jan-1976,,http://us.imdb.com/M/title-exact?Burnt%20Offerings%20(1976),https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNzYzNTc3Nl5BMl5BanBnXkFtZTgwMDUwNTkyMTE@..jpg,Drama|Romance
386,447,Carrie (1976),01-Jan-1976,,http://us.imdb.com/M/title-exact?Carrie%20(1976),https://images-na.ssl-images-amazon.com/images/M/MV5BMTlhNmVkZGUtNjdjOC00YWY3LTljZWQtMTY1YWFhNGYwNDQwXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,Comedy|Romance
387,448,"Omen, The (1976)",01-Jan-1976,,"http://us.imdb.com/M/title-exact?Omen,%20The%20(1976)",https://images-na.ssl-images-amazon.com/images/M/MV5BOTdmOTJkNTktZWE0Yy00YmIyLWFmOTYtZjgxM2VlMTQ4YzlmXkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,Drama
388,449,Star Trek: The Motion Picture (1979),01-Jan-1979,,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Motion%20Picture%20(1979),https://images-na.ssl-images-amazon.com/images/M/MV5BNzNlMzNlNmQtNmYzNS00YmU5LWIzYWQtMDRkYzIzNzEzOTIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy
389,450,Star Trek V: The Final Frontier (1989),01-Jan-1989,,http://us.imdb.com/M/title-exact?Star%20Trek%20V:%20The%20Final%20Frontier%20(1989),https://images-na.ssl-images-amazon.com/images/M/MV5BZTE2NTE0YmYtNTE3YS00NzFmLWJmMDMtZWQ5Njg5NDBmNTFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Drama
390,451,Grease (1978),01-Jan-1978,,http://us.imdb.com/M/title-exact?Grease%20(1978),https://images-na.ssl-images-amazon.com/images/M/MV5BZDYwMDBiYWUtMDU0YS00YzEzLWJhYTctNGU0MDhmMzI4NWUxXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@..jpg,Drama|Mystery|Romance
391,452,Jaws 2 (1978),01-Jan-1978,,http://us.imdb.com/M/title-exact?Jaws%202%20(1978),https://images-na.ssl-images-amazon.com/images/M/MV5BN2U1MWE1NTMtYjQ2ZC00MTFmLWFmYjItODMyNGYxOTAyZmEzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama
392,453,Jaws 3-D (1983),01-Jan-1983,,http://us.imdb.com/M/title-exact?Jaws%203-D%20(1983),https://images-na.ssl-images-amazon.com/images/M/MV5BM2QwYjhiMzQtN2RiYS00MzgxLThmNzItMmJlNmMyMmQyYTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Romance
393,454,Bastard Out of Carolina (1996),15-Dec-1996,,http://us.imdb.com/M/title-exact?Bastard%20Out%20of%20Carolina%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MDkyMzU1N15BMl5BanBnXkFtZTcwMTk5NzMyMQ@@..jpg,Drama|Thriller
394,455,Jackie Chan's First Strike (1996),10-Jan-1997,,http://us.imdb.com/M/title-exact?Police%20Story%204:%20First%20Strike%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MzM5Njg4M15BMl5BanBnXkFtZTYwOTUxNzg4..jpg,Adventure|Children|Drama
395,456,Beverly Hills Ninja (1997),17-Jan-1997,,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Ninja%20(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNGU1NzQ1ZmItZGVmNC00NWQ4LWEwYTYtOTc4NWE1MmY0YTk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Crime|Drama|Thriller
396,457,Free Willy 3: The Rescue (1997),08-Aug-1997,,http://us.imdb.com/M/title-exact?Free+Willy+3%3A+The+Rescue+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2ZmNkZDYtZjE2MC00ZmY0LWI5YjctMTI3NDcxMTNiMDIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Thriller
397,458,Nixon (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Nixon%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNzBlOWY0ZmEtZjdkYS00ZGU0LWEwN2YtYzBkNDM5ZDBjMmI1XkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg,Drama|Western
398,459,"Cry, the Beloved Country (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Cry,%20the%20Beloved%20Country%20(1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMDU1OTEwOF5BMl5BanBnXkFtZTcwMTg5NjEyMQ@@..jpg,Action|Adventure|Crime|Drama|Romance|Thriller
399,460,"Crossing Guard, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Crossing%20Guard,%20The%20(1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTFkZmQ5OWEtNjFmMC00ZTI2LWE0ZWUtN2VhOWE1MzdiOGJhXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg,Comedy
400,461,Smoke (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Smoke%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Drama|Romance
401,463,"Secret of Roan Inish, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Secret%20of%20Roan%20Inish,%20The%20(1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BNTY3MTAzMDI4MF5BMl5BanBnXkFtZTcwMjE3NTYyMQ@@..jpg,Crime|Drama|Thriller
402,464,Vanya on 42nd Street (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Vanya%20on%2042nd%20Street%20(1994),https://images-na.ssl-images-amazon.com/images/M/MV5BOWIzMTEwNGUtN2Y5MS00NTAzLTljZDktMTBkZGZiNGFiZjM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Adventure|Crime|Thriller
403,465,"Jungle Book, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Jungle%20Book,%20The%20(1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BZjIxM2MwMWMtNjJiMy00ZTI3LTgzYzMtYjBhMWM1YWFlMTVhXkEyXkFqcGdeQXVyNTU1MjgyMjk@..jpg,Action|Drama|War
404,466,Red Rock West (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Red%20Rock%20West%20(1992),https://images-na.ssl-images-amazon.com/images/M/MV5BYTVmODYyNzQtM2Y3OC00ZmMxLThjZmMtNTZjMWQ0YWE5MzYxXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@..jpg,Action|Comedy|War
405,467,"Bronx Tale, A (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Bronx%20Tale,%20A%20(1993)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MTg5MTY0M15BMl5BanBnXkFtZTgwMjA5MDgxMTE@..jpg,Comedy
406,468,Rudy (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Rudy%20(1993),https://images-na.ssl-images-amazon.com/images/M/MV5BZGUzMDU1YmQtMzBkOS00MTNmLTg5ZDQtZjY5Njk4Njk2MmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,Comedy|Romance
407,469,Short Cuts (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Short%20Cuts%20(1993),https://images-na.ssl-images-amazon.com/images/M/MV5BZWY0ODc2NDktYmYxNS00MGZiLTk5YjktZjgwZWFhNDQ0MzNhXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg,Drama|Romance
408,470,Tombstone (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Tombstone%20(1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NzYwMjAyNV5BMl5BanBnXkFtZTgwMjk0NzQxMTE@..jpg,Comedy
409,471,Courage Under Fire (1996),08-Mar-1996,,http://us.imdb.com/M/title-exact?Courage%20Under%20Fire%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy
410,472,Dragonheart (1996),31-May-1996,,http://us.imdb.com/M/title-exact?Dragonheart%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MjEzODczMF5BMl5BanBnXkFtZTYwODUwMzA5..jpg,Comedy|Drama
